review_text,rating,isrecommended
"Kann nur empfehlen, sieht wunderschön aus. Die Größe war auch perfekt",5,TRUE
"Très contente. Quali comme le reste de la même gamme et la longueur est parfaite, ni trop long ni trop court (173cm).",5,TRUE
The fit is amazing. Accentuates the waist and hips very nicely. Also super comfortable.,5,TRUE
"Great quality top, arrived quickly, will be looking to by more from Gymshark in the near future",5,TRUE
The material is very cheap for a high end gym brand,1,FALSE
These leggings are great! Comfortable but with that something special peek a boo leg. Sexy and classy! I bought 4!,5,TRUE
"They are nice and soft, but I think the calves section doesn’t have to be so tight fitting.",4,TRUE
Love the bag overall but just thought the part where you open the main bag was a little annoying since it doesn’t really bend either Wah good stuff,4,TRUE
"Cute bag, I just wish it was more spacious. Most people think it's a portable speaker when they see it. If I pack it strategically I can fit a bottle, small gym towel, gloves, wallet & keys. My small phone (iphone 8) is a tight fit in the clear pocket and its tough to get it in /out when the bag is full. I also wish the bag had a zipper to access the middle more easily (like a duffel). I do like that I can stand it up on either side and wipe off the ends.",3,FALSE
"Great leggings, really comfy, although I did have to return them for a bigger size. My other gymshark leggings are an XS and an XS in these style were just way too tight around the waist. A S fits perfectly though!",5,TRUE
Loved everything I ordered. Fits perfectly and the material is very good quality. Will be purchasing all my future gym outfits from gym shark,5,TRUE
Love the fit and color and everything about this shorts!,5,TRUE
Very cute but the material is a little stiff for my liking.,3,FALSE
Love the sticky waistband!!! Such a difference in having to pull up all the time.,5,TRUE
Absolutely love these socks! Just the perfect thickness to wear with my high top chucks! I’m a US 7.5 and went with the small!,5,TRUE
"Always love gymshark clothing, the fit is perfect and always love the colours, can wait for the new release to come out tomorrow",5,TRUE
"Basically sweat proof, and squat proof. Literally everything I could ask for",5,TRUE
Great product very heavy resistance and love the color,5,TRUE
Hands down the most comfortable and super supportive bras I have ever had!! Size chart seems out but is bang on. Couldn’t be happier!!!,5,TRUE
"I loved it, but I have some doubts about your size chart, Because of your size chart I bought a Medium size, but when the 2 shorts arrived (1 Small and the other one M) I realized I am Small size",4,TRUE
I really like the product! The only thing is the ankle have nearly no stretch in them. But after you put it on it fit like a glove.,4,TRUE
"I was surprised at the quality of these shorts. They have a nice compression and they don't go up in your thighs they really stay in place, it's the first time I get shorts that stay in the right place! It is quite tight at the waist band so if I were in between sizes I would size up. I am athletic 5'3 120lbs and bought size small.",4,TRUE
"This was my first time ordering any gym shark gear. I love the material, the fit, everything is great! True to size as well!",5,TRUE
Soooo soft and comfortable. Love the color too!! Got a size small. I am 5’0 110 lbs.,5,TRUE
love your clothes! I stopped buying other brands and Gymshark is my go to now. Fits amazing and you can tell the quality is GOOD.,5,TRUE
"super cute, i’m 5’ 2” and about 120 pounds and i got a small, it fits amazing and is super flattering, great for lifting, i will be getting more",5,TRUE
Not sweat proof!! Sweat shows through the lighter colour,2,FALSE
Good fit and super cosy. Lots of fluff came off them prior to washing.,5,TRUE
"Firm fitting and feel / look great, especially for the gym. Wish gym shark made a smaller size though!",5,TRUE
"Ich bin begeistert von den Shorts. Der Stoff trägt sich angenehm, die Farben sind wunderschön und alles sitzt, passt, wackelt und hat Luft. Kaufe ich mir definitiv noch einmal",5,TRUE
Top Passform und sehr geiler Schnitt und mit genügend Elasthan.,5,TRUE
"Stoff ist bquem zu tragen, wird aber durchsichtig bei squats.",3,FALSE
So very comfortable only problem I'm having with them is between my thighs on the first wear it's already showing wear and tear ... I've only worn 2 different pair 1 time. So I'm waiting to see how long they last. ): other than that issue they are super comfortable and have good sized pockets. I hate little pockets.,4,TRUE
The material is nice and it fits well. I would just recommend sizing up for this one :),4,TRUE
"The waist band is longer than expected & for someone that is petite, the shorts go up to my sports bra.",3,FALSE
Hochwertig qualitativer Stoff und angenehm auf der Haut…Zudem ist das Bestellwesen im Gesamten unfassbar easy und dazu noch umweltbewusst… Nach meiner ersten Bestellung werden weitere folgen… Gymshark hat meine geliebte Sportmarke „Stand jetzt“ abgelöst… Ich bin positiv überrascht…,5,TRUE
"When compared with my other gymshark purchases, they were poor quality. They were thin and see through.",1,FALSE
"The fabric tore on the first wear, not even at the seam. I have the shorts in the same size and love the fabric, I don't know why the leggings are so awful!",1,FALSE
"My 14 year old was delighted .. totally as expected..,",5,TRUE
"Such a great fit, high waisted but the legs are perfectly loose.",5,TRUE
The mesh tights look nice but I think they’re overpriced. They also keep falling down in the crotch. I wouldn’t wear these training.,3,FALSE
"Hi there, loved the cut, hated the materials. Would be really nasty to workout in.

D",2,FALSE
"Les produits sont jolis, bien finis et de bonne qualité, l'expédition rapide et les retours hyper simples... C'est parfait !",5,TRUE
Tolles Shirt - Von der Passform eher weiter aber so war es auch von mir erwünscht,5,TRUE
"Great fit, very well made half the price of others on the market",5,TRUE
"super comfy at such an fantastic price 
great material for doing anything",5,TRUE
The lid hinge snapped within the first day. Very flimsy.,2,FALSE
"Delivery was super fast, product quality is very good and the colors are fun to wear. Love that they offer larger sizes. Not all shapes work for a large bust - but I found quite comfortable modells.",5,TRUE
"Mit abgestandenen die besten Leggings die ich je probiert habe! Die halten nicht nur so alles zusammen, sondern gefühlt auch mein ganzes Leben! :D",5,TRUE
"Love these♥️   Was uncertain till i wore them to the gym which quickly changed my mind.  They are amazing. Stay put, squat proof and not too hot",5,TRUE
The shorts are quite compressive which is perfect for leg days! They fit so well and are flattering.,5,TRUE
Kinda sad since they’re very see through (not squat proof) they are very comfy though.,3,FALSE
Absolutely loved them! So happy. The colour is beautiful. Just need to make sure your underwear colour is nude or you see through.,4,TRUE
Great product! Was gift ! Person who received them liked them! Great quality!,5,TRUE
"Very light, folds up really small. I am very happy with this product.",5,TRUE
It’s incredibly comfortable. I am a 34B and according to their size chart I should have gotten a size S…go a size up. It’s a good thing I got a size M or this would be too tight!!! Same with most of their stuff- but still high quality!,4,TRUE
i highly recommend these :) maybe size up a little but overall they’re very comfortable!,1,FALSE
Great fit! They have nice stretch without being constricting and super comfy,5,TRUE
Quality all the way! But even the size xs is too big for me unfortunately. Love all the products anyway <3,4,TRUE
"It is very durable and a nice quality bag! it is very deep but is also not super spacious as it is a long bag but not much, ig you could say, width",4,TRUE
"I loved it, super good quality. I just thought it was too long for me, but nothing to complain",5,TRUE
Omg I absolutely love my socks..as a matter of fact I’m going to place another order of 5 pair..they wash really well and the quality of sock are far better than some of the name brand socks....I give the socks a solid 5Star rating.,5,TRUE
Little too big for the gym.   Could be visually more appealing as well.   Average,3,FALSE
This shirt was for my daughter! She loves the brand and hopes to get more of it! The shirt is very fitting on her and looks great. She loves it and would love to be able to help promote it!❤️,5,TRUE
"Hose liegt sehr eng an. 

Hose war bei Lieferung am rechten Bein leicht angerissen an der Naht.",3,FALSE
Top Ware Blitzversand sehr gerne wieder. Alles Super gelaufen,5,TRUE
Il est super ! Mais il est plus foncé que sur la photo :),4,TRUE
Loved it! So soft and comfy! The color is awsome ant the fit is great,5,TRUE
Love the set it’s super cute and flattering !! Great quality as always.,5,TRUE
Good shorts. Fit well. Flexible and work well in the gym.,5,TRUE
Ordered a size large which is one size bigger than what was recommended for me but was still too small,2,FALSE
Comfy and loose fit shorts. Great for when the weather is hot or for working out in.,5,TRUE
Hab keine Rechnung bekommen und kann den Artikel nicht zurück senden.. im chat hab ich 3 stunden gewartet und keine antwort bekommen,1,FALSE
Très confortable ! Ne bouge pas trop quand on est en plein exercice,5,TRUE
"Very good fabric, nice weight to it doesn’t make you feel heavy, fit is also good, just a little long even for me at 6”0",5,TRUE
"The vital collection is very comfortable and breathable - keeps all the goods in one place for no discomfort. The new colours are super cute, I am in love!",5,TRUE
"Very stylish shorts! I have yellow and black pair. Gives a classic vibe, and really accentuate your quad gains!",5,TRUE
"Love them ! I should’ve bought a medium, but that’s my fault. They look great !",5,TRUE
"Ist meine erste GymShark Legging und ich werde definitv keine anderen Marken mehr kaufen! Selten so etwas angenehmes getragen! 
Passt auch bei meiner Größe (1,78m) von der Länge perfekt
Noch dazu ist sie wie versprochen Blick dicht, auch beim squatten :)",5,TRUE
I really like the look of this sports bra but I find the straps too thin and uncomfortable. The straps would dig into my shoulders and leave red marks even when they were loosened.,3,FALSE
"Good product, but instructions needs to be updated",4,TRUE
"I have older gymshark vital seamless shorts in a small that fit really well but these shorts, still in a size small, are super tight round the waist and thighs, extremely uncomfortable overall, would NOT recommend!!!",1,FALSE
I love Gymshark whatever they bring I love the material and the colours. Can’t wait to get more new colours top,5,TRUE
"Good quality products. Delivery was brilliant, ordered in the afternoon one day, delivered the next. I didn’t even pay for expressing delivery. Will definitely order from Gymshark again.",5,TRUE
"Bought these for my daughter, she loves them. Just right for working out or for casual wear.",5,TRUE
"Perfect fit, lovely soft material, will buy in other colours. One small gripe is the colour, its not a true black its a faded black & thats before washing,  still love them.",5,TRUE
I was super excited when this set dropped. The shorts sold out so fast but luckily they restocked the mediums shortly after. I typically wear size small for their bottoms and tops but I wanted the matching set so bad so I bought them in a medium. They are a little loose around my thighs but overall I’m happy I bought them. I love the look and the feel.,5,TRUE
"Excellent product , very fast delivery , very comfortable",5,TRUE
Should know that made with a thick material that can get hot during summer but is also confortbale for workouts. thanks gymshark please send freebies if you can!i have been a loyal customer since 2017 and have 32 pieces of gym shark! not including work equiptemnrt! i follow lily sabri on youtube and she helped me out a lot since my friend died,5,TRUE
Cap broke off the first day and also has a leaking issue,1,FALSE
"Perfect quality, will buy more again. Pricey but you are getting what you pay for",5,TRUE
"Package was stolen from apartment entry, in past Gymshark doesn’t really care to resend items to fix that so I have no review of the product.",1,FALSE
Much better then the Y back. You can adjust the straps on these..,5,TRUE
"Leggings are not for women with big thighs or butt, they tend to roll from the waist, the legging are real nice just wish they had a more sizes available, I am a 2x in other brands but these seemed to run a little small in the thigh area, all my other items are great! Love the materials",3,FALSE
"This one is a winner.  I've tried a LOT of sports bras,  I wear a 32F so its a challenge to find something properly supportive.  This bra WINS in every area including price.",5,TRUE
"The style of these are so cute!!! The details are super cute. At the time of ordering, I did not notice there was a change in design of these compared to the other loose shorts on the site. These are more snug and shorter in the butt area compared to the other shorts of similar style. I prefer a more full coverage in the butt area so that is where the deduction of a point comes from! Otherwise, super cute and really great quality!",4,TRUE
"Best fitting shorts I’ve ever gotten , amazing material . I’d buy all of them if I could",5,TRUE
SO STINKING COMFY AND CUTE!! Sizing is perfect and so happy they are squat proof!,5,TRUE
"New to Gymshark and I'm impressed! Love the top, great material, colour and fit! Had lots of compliments ! Looking forward to future orders!",5,TRUE
"Really good quality , super good support .. love it",5,TRUE
Absolutely shockingly bad quality leggings. The seams are bobbling on both inner sides as if they have been worn for months. They were like this straight out of the packaging and I didn’t realise until I was at the gym on day 1 of wearing them. Customer service has been terrible. Will not be recommending to everyone like I usually would do. Not happy at all after buying the whole set worth £70. Quality control seems to have been well and truly missed on this batch. Very unhappy customer.,1,FALSE
"Seriously the best quality gym wear, never shopping anywhere else for my gym fits!",5,TRUE
"Love the length and waistband such cute shorts! Definitely squat proof, they just run a little big once you wash them.",4,TRUE
It’s not muscle fit. Was expecting better a better slim fit.,3,FALSE
These short are super comfy and breathable and they are squat proof.,5,TRUE
I used spot treatment on the lower part of the shorts & it completely bleached it. I’ve never had that issue on any other items.,1,FALSE
"Really love the leggings, they come up a little small so if you want them super tight and compressing get your normal size but if you want a little more room I would size up.",5,TRUE
Love my purchase and it’s true to size..can’t wait to get more. I do recommend them.,5,TRUE
"Love the fit, as they held everything in the right places. Unfortunately, mine had a hole at the back of the leg, which makes me think the quality is a bit poor.",2,FALSE
Horrible quality. Your leggings are trash. I will never buy from you again.,1,FALSE
"Léger, gainant, très opaque, matière très agréable aussi bien pour le sport que pour tous les jours.",5,TRUE
"Excellent product. High quality material, well made. Comfortable and looks great",5,TRUE
"My first pair of Gymshark leggings and I’m in love! Love the fit, color, and style! Trying to figure out sizing - true to size.",5,TRUE
100% my favorite range that Gymshark has come out with. Beautiful colors that fit every body so perfectly!,5,TRUE
Not the same colour in person... more of a dark purple blue,3,FALSE
Nice hold and tightness on waist band but not squat proof,3,FALSE
Lovely fit lovely material washes like new lovely product,5,TRUE
Loved the new line of gym shark. Very flattering shorts and leggings.,5,TRUE
"Bought this as a gift for my sister in law, she absolutely loves it!",5,TRUE
"Amazing fit, quality even after washing and super customer service",5,TRUE
"I am AMAZED! I thought gym wear was just gym wear, nothing special, but after treating myself to some Gymshark clothing I’ve realised that high quality can make a huge difference to the way I look AND feel during workouts.

Delivery was very quick!

The sizing guides worked well as the clothing fits me perfectly!

The gym leggings are the comfiest I’ve ever worn! They’re silky and fit like a second skin all whilst covering any underwear lines and the way they look on my body makes my confidence shoot way up!! The pockets fit my phone which was a huge problem I’ve had with other brands! I’d buy them again just for the pockets!

The 2 sports bras I bought are perfect fitting too, very breathable. They do exactly what I need a sports bra to do! Simple and stylish.

I really cannot fault them! I will certainly be buying some more! I can’t see a reason to buy my gym wear anywhere else right now!

Very happy and recommend!

For reference as I know some clothing doesn’t work well for all sizes- I bought small sizes in both sports bra’s and the leggings. (Uk 6/8)",5,TRUE
Perfect gym bag. Plenty of room and lots of pockets. Even a trainer store. I love it and it looks stylish too. I use it for travelling too.,5,TRUE
Parfait. Super joli et le maintien est super. Rien à redire.,5,TRUE
For some reason these did not keep their fit. As I wore them throughout the day I had to start pulling at them. They lost their tightness,3,FALSE
Comfy… though as an extreme shorter person would love to select shorter sizes… like 5/8…..,4,TRUE
Top Qualität und überragend bequem! Gerne wieder !!,5,TRUE
Loved the color but the fit and material were not very comfortable,2,FALSE
Love them! Really thick and comfortable! Great quality,5,TRUE
LS Vitality tops are super super small sizes. I wear a S-M in all other activewear brands and had to buy an XL and XXL to have a little room and so it didn't scrunch up at the bottom. The vitality tights are amazing.,5,TRUE
Trinkflasche wunderbar fürs Training um genug zu trinken dabei zu haben ☺️,5,TRUE
"Poor quality, used gym shark over the years but this feels like it’s made by the same companies than manufacture cheap lower end gymware, so disappointed",1,FALSE
It fit perfectly! I’m 6 foot with long arms and the small was able to fit me perfectly length wise.,5,TRUE
"super guter Stoff, sehr bequem.Aber an den Oberschenkel kann es leicht ausleiern.",4,TRUE
Trägt sich super und rutschen nicht vom Fuß. Atmung aktivität ist auch gegeben,5,TRUE
THE TOP LIP THING BROKE AND ITS MADE SO CHEAP NEVER AGAIN!!!,1,FALSE
They are see-through!! I can’t wear them!!! I was so disappointed because I was so excited to try the leggings but they were think and see through….,1,FALSE
I did not find this item to be true to size and did not like the material. Returning ASAP.,1,FALSE
This item broke as soon as I tried to open the top.,1,FALSE
Seams at gusset very poor quality. Laddered very quickly,1,FALSE
"The size is perfect! But unfortunately, My lid arrived broken.",2,FALSE
"Größte müll Flasche auf der Welt. Ausgepackt, Deckel aufgemacht, Deckel kaputt. Kundensupport nicht zu erreichen um die Flasche zurück zu senden, große Klasse.",1,FALSE
The lid was not made well at all and broke within a couple days. I was just about to buy another one because I loved it so much.,1,FALSE
"I bought the lavender version of this sports bra and I absolutely loved it so I decided to get this. The first thing I noticed was how uneven the edges were, which was super strange. The color and style was so cute, that I didn’t bother to send it back. The matching biker shorts on the other hand, don’t bother getting them. They were so see through and the scrunch on the sides were so unflattering. Currently Sending them back.",2,FALSE
"The 2.2L capacity saves a lot of time on refilling over the course of the day. However, the weak point of the design is definitely the hinge of the lid. I've been careful with it but it broke with minimum effort. I ordered another one and the hinge of the lid broke again as soon as I took it out of the box. Returned the second one for refund.",1,FALSE
On the very first day the lip broken off both sides.  Not worth the money at all.  Go to the dollar store and buy the same thing for less.,1,FALSE
It’s already broken and I have had it for 3 days but the cloths are very nice,1,FALSE
Leggings run short on the ankles and have a material that doesn’t have too much stretch. I recommend sizing up.,2,FALSE
"If you have bigger boobs sad to say the XL is not going to fit. I usually wear a 40dd and this bra was way to small on me, it’s super tight to where I legit couldn’t breathe. Wish they made sports bras for women with big boobs and not just flat chested people. (Not being rude but just honest). Oh and the material just feels really cheap, I’m not even lying to you Walmart sports bras material feel way better than this one does. The only reason this bra is so expensive is because it has a name printed on it is literally feels like it’s the cheapest of the cheap Lee made sports bra I’ve ever put on it’s not even dry fit it’s more like a hard scratchy feel to it",1,FALSE
"Joggers were very oversized, there was a rip in the seam when I opened the package",1,FALSE
"Extremely see through, had to return! The material is not the best.",1,FALSE
I’m in LOVE with them ! So comfy and they are high waisted ;),5,TRUE
"Size up! Didn’t fit at all. 5’1,120lbs and S didn’t fit. I am a S in shorts but would have done M for these.",1,FALSE
Klappe oben ist nach ungefähr einer Woche abgebrochen.,1,FALSE
"Didn’t approve it came broken, I was bummed nice product ..",1,FALSE
"Die Flasche an sich ist in Ordnung. Jedoch hält der Schraubverschluss nicht richtig. Jedes mal wenn man die Flasche öffnen möchte, hat man den ganzen Verschluss in der Hand. Dadurch ist die Flasche leider kaum zu gebrauchen.",1,FALSE
Not suited for people with larger busts at all. Half my boob didn’t even make it in the sports bra. Looks nice though,2,FALSE
These bras are not good for large breasted women. They really dig into your shoulders and neck. Feels worse with these on than trying to exercise with a regular bra. Terrible!!!!,1,FALSE
"Comes away at the seam, holes almost instantly really poor quality I got 3 wears out of them and then had to complain…",1,FALSE
They’re see through when bending over and the medium seems more like a small.,3,FALSE
I love Gymshark but I am a C in bras and I get no support at all. I wish Gymshark would expand there bra selection for bigger chest.,1,FALSE
To tight to the waste and ankle if you size up they will be to long,2,FALSE
Der Verschluss dieser Flasche ist direkt beim ersten Training kaputt gegangen. Hätte mir davon deutlich mehr erwartet,1,FALSE
This was not the product I bought…but the one I  did was awful. Very see through material and took at least 2-3 weeks to ship. Not a fan.,1,FALSE
"Terrible quality. 2 of the shirts had 3 foot long strings of material coming out. The necks hand like a v neck. 
Love the shirts I got 2 years ago. Night and day difference",1,FALSE
The clasp on the back of the bra broke after wearing it for the first time,1,FALSE
"Nicht zu empfehlen nach 2 Tagen benutztung defekt, billigst verarbeitet.",1,FALSE
"I was so disappointed! The bra is see through, as soon as I put it on you can see the pads and when you removed them you can see everything! I has to retuu it en it.",5,TRUE
"the cap broke off right after i opened it, before i even got to use it. I wasnt forcing it i just tried to open it and it broke.",1,FALSE
Thought would be bigger compartments. Not satisfied at all,1,FALSE
The top snapped as soon as i opened it for the first time. It’s trash.,1,FALSE
Leaked from day 1 and the top broke completely off it after the third time of using it .,1,FALSE
Brassière parfaite si on ne tient pas compte de l'étiquette qui est gênante ( longue et une fois coupée gratte ),4,TRUE
"I sent the bottle back because on the label attached the the bottle, it states that it has not been designed 'to be leakproof'. 

I would like at least some reassurance from my chosen bottle that it won't leak, so to state this from the outset makes me think that this bottle has been poorly designed and under testing, most likely leaked enough for them to justify incuding this message.

It's a bit like buying a new car and finding a note on the steering wheel stating: 'this car was not designed to get you to your destination without breaking down'. 

Accidents happen, faults occur, bottle seals leak, but to blatantly distance yourself from any fault like this is crazy.",1,FALSE
"Fassvolumen erstaunlich und auch an sich eine ordentliches Design, jedoch ist die Positionierung des Mundstückes nicht verstellbar und somit immer in einem seltsamen Winkel zum Henkel. Davon abgesehen ist mir der Deckel nach keiner Woche Benutzung direkt abgebrochen und jetzt vertraue ich dem Konstrukt durch reines Zudrücken auch nicht mehr. Wären diese beiden Punkte verbessert, sprich natürlicher Winkel des Mundstückes und stabilerer Deckel, dann wäre es ein tolles Produkt",1,FALSE
Das Produkt soll Spülmaschinen tauglich sein. 1 mal in die Spülmaschine getan direkt verbeult und der Deckel lässt sich nicht mehr drauf schrauben. Absoluter Fehler,1,FALSE
I'm sorry but the bottle is leaky and the top piece then broke off within a week,2,FALSE
It’s a decent jug but the cap comes off completely rather than staying on the bottle. It does hold a good amount of water though.,2,FALSE
"zu kurz für viele Übungen und schon noch ein paar Tagen wellig an den Rändern. Ziehen sich außerdem nicht gleichmäßig auseinander, sondern erst streng, dann geben sie plötzlich nach",2,FALSE
"It's a great size, unfortunatley the first time used it leaked terribly around the top, and we haven't been able to prevent it leaking so it can't be used.",1,FALSE
The lid broke the first time I opened it to get a drink.,1,FALSE
Nicht zu empfehlen. Deckel war schnell kaputt nach der zweiten Benutzung.,1,FALSE
Bottle broke after a week the plastic cap is not made for daily use,2,FALSE
"The top portion of the bottle arrived cracked, then completely broke off after less than a week of use.",1,FALSE
Bag feels really high quality but stitches have alread Burst on second day,2,FALSE
Not true to size deff size up ... it’s very cute and the materiel is soft but NOT TRUE TO SIZE,2,FALSE
Very effective and the handle is comfortable. However within 3 weeks the Resistance rope snapped in half near the handle. So unfortunately not great durability,3,FALSE
I loved the bottle until I went to open the lid after about two weeks and it had snapped off,1,FALSE
"The reason why I gave such a low rating is purely on the packaging, then the postie shoved it through the letterbox damaging my hat.",2,FALSE
the lid broke 1 day after using it :( overall its a cute water bottle,2,FALSE
These are gorg but they’re not stretchy enough for me to squat in!,2,FALSE
The flip lid continues to break. My first bottle broke after a week. My replacement lid broke the second I opened it to wash it. My second replacement I have already seen where the flip lid WILL break after I use it maybe twice so I’ve just given up.,1,FALSE
"See through, too thin, uncomfortable length (in the middle of your knee)",1,FALSE
There were fatty fingerprints and scratches on the inside of the lid and the shaker ball was weird. Product was not in new condition.,1,FALSE
I was really disappointed when I received the bottle to find out that it has a plastic cap rather than a stainless steel cap as stated in the item description in the website.,3,FALSE
This bottle leaks when you drink out of the spout. And if you decide to take off top and drink out of bottle directly the top is not attached like the last model. Too easy to loose!!,2,FALSE
I used it once and the lid broke off when I opened it,2,FALSE
"The bottle itself is great, but within the first week of using it, the cap broke, because you have to pull the cap strongly and the connection that held the cap to the bottle came off.",2,FALSE
Soft but thin material. You could see the padding outline through the bra. Front zip but no other hooks for secure closer. This made it harder to put on as you had to hold it pulled together while trying to zip. I ended up returning it.,2,FALSE
"it’s listed as high support and I really have to disagree. I’m a 32E and ordered a small. It looked quite cool on but when I started jumping, or even walking around for 5 minutes in the house it kind of slipped down and provided no support at all. The straps aren’t adjustable which bigger chested gals tend to need so that as the stretch gives, we can adjust to tighten. 
I had to send this back sadly.",2,FALSE
"Very comfy, nice fit. Size 10 and I got a medium. Would buy again.",5,TRUE
"Okay for casual wear, wouldn’t wear for sports or training as very thin.",3,FALSE
Comfy and cute. I’ve been wearing gym shark for a while and I feel sexy when I’m working out.,5,TRUE
I love it because it's a little bit longer than the bandeau ones (which I love btw) and it's so freaking comfortable,5,TRUE
great!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! love it yay,5,TRUE
"This sports bra is supportive, cute, and comfortable. Will repurchase.",5,TRUE
"Angenehmes Material und Größe wie angegeben, leider mit herausnehmbaren Pads, die immer wieder verrutschen (vor allem beim Waschen)",4,TRUE
It's great. Good fit. Is quite thick so better for my winter running than the hot sticky summer. A choice of really good colours too. Quite expensive but atleast it does the job well.,4,TRUE
very good would buy again loose in the hips and but tight in the waist,5,TRUE
Not much stretch and Small in size... very Nice design though,2,FALSE
"Die Wasserflasche hat eine tolle Größe und trägt sich angenehm. Ich empfinde jedoch das Deckeldesign als störend, zumal mir dieser nach 2 Wochen bereits abgebrochen ist",2,FALSE
I could tell that someone had already tried it on and then sent it back without washing it. It was also a bit stretched out which now it kind of fits but is not as tight as it should be.,3,FALSE
Really like them the way they feel and fit. I plan to buy more.,4,TRUE
"Beau et bien fini, ma copine l'adore ! Par contre il n'est pas doux",5,TRUE
All time favorite socks!!! Stays on and you can’t see it when I wear it with vans or tennis shoes.,5,TRUE
"I love all the pockets. Super convenient. The only thing I didn’t like was the material, it did feel a little cheap and it was bigger than what I thought it would be. Other then that I love this as a gym bag.",4,TRUE
Very comfortable and great fit. The material has good stretch and is very breathable. Would buy again,5,TRUE
Didnt  realize they had a scrunch on the butt. Like them but would enjoy much more if they didn’t or if it was better placed.,3,FALSE
"J’adore ce sac ! Moi qui cherchait un sac avec de l’espace pour y mettre mon matériel de boxe (gants, casque, grosse gourde, corde à sauter, bandes élastiques etc…) j’ai encore assez d’espace pour mes habits de rechange + baskets
Se porte à la main aussi facilement qu’au dos. A quelques petites poches de rangement, et c’est agréable 
Pour « dégonfler » le sac (visuellement), j’ai choisi de ne pas mettre les morceaux qui servent à faire les séparations dans le sac.",5,TRUE
"Really nice product! I like this unique mint colour and all the cool details. The only thing is that it gets dirty quite quickly but I guess that’s expected when you buy something in this kind of a light colour. 
I recommend it because it I think the price was very low and the design is quite unique.",5,TRUE
"The size is perfect and all iss good, but the bottle cap broke off within the first use... still works tho,  but if u loose the cap its bad.",3,FALSE
Average socks. Could fit a bit tighter and not as loose.,2,FALSE
"Ich hab eine L bestellt. Er sieht super aus, ist extrem bequem und ist einer meiner neuen Lieblinge !",5,TRUE
"good price, very quality, however they run small. Recommend sizing up",2,FALSE
Exactly what my wife expected.  Only the bad thing about this is that it's no longer available!  Bring them back!!!,5,TRUE
Very comfy I’m a size 34 d and got a large fits perfect,4,TRUE
Such a nice colour! The band is a little bit tighter than some of my other tights from Gymshark.,4,TRUE
It’s nice but a bit difficult to do up from behind.,4,TRUE
"I assumed these were meant for running, but the double seam just under the ankle caused a bad blister. Other than that they are soft and good for lounging. Wouldn’t recommend for any intense activity though.",3,FALSE
Sehr angenehm zu tragen. Allerdings sind sie ein bisschen warm,4,TRUE
Birthday gift and she just loves the crop top!! Comfortable and fits well.,5,TRUE
Decent for pre workout but the shakey ball isn’t enough to mix up protein powder and milk.,3,FALSE
"I loved that it soft , but i like v neck better for comfort",5,TRUE
"It’s just like any old gym bag. Although I do get compliments on the monotone color of the entire bag i just wish it had a little more structure to it. It’s very saggy but just because every gym bag is doesn’t mean this one has to be. 
The shoe compartment is also way too small and doesn’t fit my running shoes.
Lastly, the bag is darker in person. I thought I was going to get this cute baby blue bag but it’s a little more dull than the pictures.",2,FALSE
Leider ust der Deckel der Flasche direjt bei der ersten Benutzung abgebrochen :((,1,FALSE
Not true to size so had to return. Usually wear a small and couldn’t get these up over my thighs. I’m sure the drawstring waistband is great for running but in this case the lack of ‘give’ meant these leggings weren’t suitable.,2,FALSE
Really cute and comfortable but the bottom does roll up quite a lot when working out or just lounging around.,4,TRUE
"These shorts are almost perfect. However, in my opinion, the bottom of any pair of shorts has no need to purposely squeeze the thighs. I was able to see this in the pictures prior to purchasing, so I was aware and while I will continue to regularly use the shorts for exercise, it is a significant negative, for me, and I am very unlikely to repurchase. Other than that, the higher rise is great and shorts for exercise should only be seamless - just change the regular circumference of the leg opening !",3,FALSE
"Excellent material with a super soft feel,supports comfortable and relaxed movement",5,TRUE
"I am a 32f and this fits around the bust but is loose underneath. Also pulls on the shoulders due to lack of full support of the breasts, overall ok but wouldn’t want to wear for a long time or a cardio class",3,FALSE
awesome socks that feel very comfortable while working out.,5,TRUE
Passt perfekt und schneidet bei Squats nichts ein.,5,TRUE
The location of the tag is awkward and caused me to itch so I was constantly having to adjust it. But other than that it is good basic bra. I would definitely size up as it is a little tighter than most other athletic brands.,4,TRUE
Horrible material. Binned it since it was cheap and on sale,1,FALSE
Irgendwie passt der Deckel nicht richtig auf die falsche und ist undicht. Evtl. Produktionsfehler aber ich war zu faul es deshalb zurückzuschicken und leb halt damit dass die Flasche undicht ist,3,FALSE
"Well built seem very strong, not the heaviest out there.",4,TRUE
It’s very comfortable and easily for me to put on and workout.,5,TRUE
"Top arrived with small marks on it, shame as it fits very nice.",2,FALSE
Nice bottle but lid broke the 1st time I used it :(,2,FALSE
"So comfortable, nice fit not too loose not too tight 
Would like more colours and xxl",5,TRUE
"My daughter managed to put a hole in these leggings after the second wear, usually find gym shark leggings really hard wearing but these not so much!",1,FALSE
"Die Flasche kam bereits zerbrochen an. Das habe ich allerdings erst gemerkt, als ich schon bezahlt hatte.",1,FALSE
Did a 300$ order and most stuff didn’t fit. If u order do a one size up. I wish I would have. Great clothes and material tho.,3,FALSE
"Great bag! It’s just very big. If there was a smaller size I would’ve gone with that, this one is like a suitcase. Also no shoulder strap.",4,TRUE
